786,0.9999818897
787,0.9998717087
788,0.9996615414
789,0.9993514088
790,0.9989413418
791,0.9984313816
792,0.9978215791
793,0.9971119952
794,0.9963027009
795,0.9953937773
796,0.9943853150
797,0.9932774151
798,0.9920701882
799,0.9907637552
800,0.9893582466
801,0.9878538030
802,0.9862505749
803,0.9845487225
804,0.9827484161
805,0.9808498356
806,0.9788531710
807,0.9767586219
808,0.9745663977
809,0.9722767177
810,0.9698898108
811,0.9674059158
812,0.9648252810
813,0.9621481645
814,0.9593748339
815,0.9565055667
816,0.9535406497
817,0.9504803794
818,0.9473250619
819,0.9440750126
820,0.9407305567
821,0.9372920285
822,0.9337597718
823,0.9301341400
824,0.9264154955
825,0.9226042102
826,0.9187006653
827,0.9147052511
828,0.9106183671
829,0.9064404221
830,0.9021718338
831,0.8978130290
832,0.8933644437
833,0.8888265226
834,0.8841997197
835,0.8794844975
836,0.8746813276
837,0.8697906904
838,0.8648130747
839,0.8597489785
840,0.8545989081
841,0.8493633785
842,0.8440429133
843,0.8386380445
844,0.8331493126
845,0.8275772664
846,0.8219224633
847,0.8161854685
848,0.8103668559
849,0.8044672073
850,0.7984871126
851,0.7924271699
852,0.7862879851
853,0.7800701722
854,0.7737743529
855,0.7674011569
856,0.7609512213
857,0.7544251913
858,0.7478237194
859,0.7411474657
860,0.7343970979
861,0.7275732910
862,0.7206767273
863,0.7137080966
864,0.7066680957
865,0.6995574286
866,0.6923768063
867,0.6851269469
868,0.6778085754
869,0.6704224236
870,0.6629692301
871,0.6554497402
872,0.6478647059
873,0.6402148857
874,0.6325010445
875,0.6247239538
876,0.6168843911
877,0.6089831406
878,0.6010209922
879,0.5929987422
880,0.5849171929
881,0.5767771523
882,0.5685794345
883,0.5603248592
884,0.5520142519
885,0.5436484437
886,0.5352282710
887,0.5267545760
888,0.5182282059
889,0.5096500135
890,0.5010208565
891,0.4923415978
892,0.4836131053
893,0.4748362520
894,0.4660119154
895,0.4571409780
896,0.4482243269
897,0.4392628538
898,0.4302574547
899,0.4212090303
900,0.4121184852
901,0.4029867287
902,0.3938146739
903,0.3846032379
904,0.3753533419
905,0.3660659109
906,0.3567418736
907,0.3473821624
908,0.3379877132
909,0.3285594656
910,0.3190983623
911,0.3096053495
912,0.3000813764
913,0.2905273953
914,0.2809443618
915,0.2713332341
916,0.2616949733
917,0.2520305432
918,0.2423409103
919,0.2326270434
920,0.2228899141
921,0.2131304960
922,0.2033497649
923,0.1935486991
924,0.1837282786
925,0.1738894854
926,0.1640333034
927,0.1541607182
928,0.1442727170
929,0.1343702887
930,0.1244544235
931,0.1145261130
932,0.1045863499
933,0.0946361283
934,0.0846764431
935,0.0747082904
936,0.0647326669
937,0.0547505702
938,0.0447629985
939,0.0347709505
940,0.0247754255
941,0.0147774229
942,0.0047779426
943,-0.0052220155
944,-0.0152214514
945,-0.0252193651
946,-0.0352147570
947,-0.0452066274
948,-0.0551939772
949,-0.0651758076
950,-0.0751511205
951,-0.0851189183
952,-0.0950782043
953,-0.1050279826
954,-0.1149672582
955,-0.1248950371
956,-0.1348103267
957,-0.1447121353
958,-0.1545994728
959,-0.1644713505
960,-0.1743267812
961,-0.1841647794
962,-0.1939843613
963,-0.2037845448
964,-0.2135643501
965,-0.2233227992
966,-0.2330589161
967,-0.2427717274
968,-0.2524602616
969,-0.2621235501
970,-0.2717606264
971,-0.2813705269
972,-0.2909522906
973,-0.3005049592
974,-0.3100275777
975,-0.3195191936
976,-0.3289788579
977,-0.3384056246
978,-0.3477985510
979,-0.3571566978
980,-0.3664791293
981,-0.3757649131
982,-0.3850131208
983,-0.3942228274
984,-0.4033931122
985,-0.4125230579
986,-0.4216117517
987,-0.4306582847
988,-0.4396617522
989,-0.4486212538
990,-0.4575358938
991,-0.4664047805
992,-0.4752270271
993,-0.4840017515
994,-0.4927280760
995,-0.5014051282
996,-0.5100320402
997,-0.5186079495
998,-0.5271319985
999,-0.5356033346
